date,consignor_name,origin_country,commodity_code,description,customs_value_dkk,customs_duty,invoice_currency,net_mass,border_mot,inland_mot,cpc,duty_regime_code,shipments
2025-07-13,Schou,CN,9404909000,Air bed VELOUR DURABEAM,99123.01,3667.55,DKK,1480.7,1,3,4000000,100,1
2025-04-28,Multi Lines International Co. Ltd.,CN,9404219000,Pillow KRONBORG,108009.42,3996.35,DKK,2690.9,1,3,4071000,100,1
2025-11-16,Intex Development Company Ltd,CN,9404219000,Pillow KRONBORG,13036.58,482.35,NOK,132.8,4,3,4000000,100,1
2025-07-22,Multi Lines International Co. Ltd.,IN,9404909000,Duvet 200g HIMMELBJERG (B-kval.),16727.22,618.91,DKK,311.3,3,3,4000000,100,1
2025-03-18,Intex Development Company Ltd,PK,9404909000,Air bed VELOUR DURABEAM,15079.38,557.94,DKK,161.2,1,3,4071000,100,1
2025-01-20,Trade Point A/S,MY,9404909000,Duvet 200g HIMMELBJERG,58085.14,2149.15,EUR,1111.9,3,3,4000000,100,1
2025-01-19,Trade Point A/S,ID,9401710000,Dining chair JONSTRUP,60767.26,0.0,NOK,1205.4,1,3,4000000,100,1
2025-07-07,Schou,MA,3926909290,Air bed VELOUR DURABEAM,41869.69,2721.53,EUR,351.4,1,3,4000000,100,1
2025-10-23,Zolo,CN,9401610000,Lounge set VONGE W152xL203,154877.61,0.0,DKK,1689.7,1,3,4000000,100,1
2025-04-21,Unique Furniture A/S,IN,9404909000,Air bed VELOUR DURABEAM,367471.76,13596.46,USD,3684.5,3,3,4000000,100,1
2025-04-16,ScanCom International A/S,CN,7013990090,Glass vase ROMO,3555.73,391.13,NOK,30.3,1,3,4000000,100,1
2025-05-28,"LetRight Industrial Corp., LTD",CN,9404219000,Mattress GULDAGER,4424.68,163.71,DKK,36.9,4,2,4000000,100,1
2025-01-07,Unique Furniture A/S,CN,7013990090,Glass vase ROMO,49209.43,5413.04,DKK,539.4,1,3,4000000,100,1
2025-11-08,X-Mile ApS,CN,9401610000,Lounge set VONGE 60x63cm,42473.62,0.0,DKK,472.0,3,3,4000000,100,1
2025-06-19,JYSK A/S,CN,9403208000,Lounge set FJELLERUP,675124.47,0.0,DKK,8385.6,4,3,4000000,100,1
2025-06-18,2-Connect ApS,CN,9404219000,Mattress GULDAGER,3785.53,140.06,DKK,76.7,1,3,4000000,100,1
2025-03-04,Schou,IN,9401790000,Recliner chair STOUBY,189695.11,0.0,EUR,1773.3,1,3,4000000,100,1
2025-02-22,Trade Point A/S,CN,9401790000,Recliner chair STOUBY W152xL203,7846.18,0.0,EUR,92.1,1,3,4000000,100,1
2025-12-13,X-Mile ApS,MA,3926909290,Air bed VELOUR DURABEAM,14811.94,962.78,NOK,341.4,1,3,4000000,100,1
2025-05-10,"LetRight Industrial Corp., LTD",CN,6303929090,Curtain SILKEBORG,153268.71,18392.25,DKK,3634.2,3,3,4000000,100,1
2025-01-10,"LetRight Industrial Corp., LTD",CN,9403208000,Lounge set FJELLERUP,10117.14,0.0,EUR,150.6,4,4,4000000,100,1
2025-04-03,Zolo,CN,9401610000,Lounge set VONGE,4351.79,0.0,EUR,37.1,1,3,4000000,100,1
2025-05-17,SourceByNet Pte. Ltd.,CN,7013990090,Glass vase ROMO,46751.5,5142.66,USD,434.5,3,3,4000000,100,1
2025-01-12,X-Mile ApS,CN,9404909000,Duvet 200g HIMMELBJERG 60x63cm,5875.39,217.39,USD,68.5,1,3,4000000,100,1
2025-10-22,Trade Point A/S,CN,9401790000,Recliner chair STOUBY W152xL203,29943.48,0.0,EUR,472.0,1,3,4000000,100,1
2025-01-03,Actona Company A/S,CN,6302310000,Bed linen NEXO,24072.75,0.0,NOK,304.6,1,3,4000000,300,1
2025-02-18,JYSK A/S,CN,3926909290,Air bed VELOUR DURABEAM,52487.95,3411.72,USD,471.1,1,3,4000000,100,1
2025-09-11,Trade Point A/S,MY,9404219000,Pillow KRONBORG,21673.48,801.92,DKK,250.6,3,3,4000000,100,1
2025-10-12,SourceByNet Pte. Ltd.,CN,9401790000,Recliner chair STOUBY,56926.44,0.0,NOK,654.5,3,3,4000000,100,1
2025-12-08,Zolo,CN,6302310000,Bed linen NEXO,167666.21,0.0,DKK,1626.7,1,2,4000000,300,1
2025-08-18,Multi Lines International Co. Ltd.,VN,9401610000,Lounge set VONGE,1946.87,0.0,DKK,18.6,3,3,4000000,300,1
2025-06-09,Intex Development Company Ltd,BD,9404909000,Duvet 200g HIMMELBJERG,103377.84,3824.98,EUR,923.8,1,2,4000000,100,1
2025-10-18,Unique Furniture A/S,CN,9403208000,Lounge set FJELLERUP,52583.03,0.0,NOK,1272.8,1,3,4000000,100,1
2025-10-19,Actona Company A/S,CN,7013990090,Glass vase ROMO sort,34605.29,3806.58,DKK,402.6,3,3,4000000,100,1
2025-07-13,Zolo,CN,9401300000,Office chair GUDHJEM grå,14814.79,0.0,EUR,152.8,4,3,4000000,300,1
2025-04-21,X-Mile ApS,IN,9401300000,Office chair GUDHJEM,74446.33,0.0,USD,653.5,1,3,4071000,100,1
2025-01-07,"LetRight Industrial Corp., LTD",VN,9403601000,Bookshelf TAMBOHUSE,34071.49,0.0,EUR,289.4,1,3,4000000,100,1
2025-08-21,Intex Development Company Ltd,CN,9403208000,Lounge set FJELLERUP W152xL203,37682.43,0.0,NOK,321.5,1,3,4000000,100,1
2025-09-12,Zolo,VN,6301401000,Blanket SKAGEN,80116.32,9613.96,EUR,979.0,1,2,4000000,100,1
2025-02-04,SourceByNet Pte. Ltd.,PK,9404909000,Duvet 200g HIMMELBJERG,42734.62,0.0,USD,363.0,3,3,4000000,300,1
2025-01-11,Intex Development Company Ltd,CN,6301401000,Blanket SKAGEN,163437.14,19612.46,NOK,1923.3,1,2,4000000,100,1
2025-08-01,"LetRight Industrial Corp., LTD",CN,9401300000,Office chair GUDHJEM,23314.01,0.0,DKK,400.1,1,3,4000000,300,1
2025-04-06,Schou,CN,9404219000,Pillow KRONBORG,88275.15,3266.18,EUR,781.8,1,3,4000000,100,1
2025-11-22,"Healthcare Co., LTD",CN,9404909000,Duvet 200g HIMMELBJERG,1681.25,0.0,DKK,14.9,1,3,4000000,300,1
2025-04-06,Trade Point A/S,TR,7013990090,Glass vase ROMO,189905.79,20889.64,USD,3266.6,3,3,4000000,100,1
2025-06-02,JYSK A/S,IN,9401710000,Dining chair JONSTRUP,112071.22,0.0,DKK,1256.7,1,3,4000000,300,1
2025-07-02,JYSK A/S,CN,3926909290,Air bed VELOUR DURABEAM,56689.24,3684.8,EUR,526.9,1,4,4000000,100,1
2025-07-19,JYSK A/S,CN,9401300000,Office chair GUDHJEM grå,28450.9,0.0,DKK,388.1,3,3,4000000,100,1
2025-02-27,Trade Point A/S,UA,9401710000,Dining chair JONSTRUP,59323.58,0.0,EUR,692.6,3,3,4000000,100,1
2025-02-27,2-Connect ApS,BD,6302310000,Bed linen NEXO,2574.67,0.0,USD,39.1,1,4,4000000,300,1
2025-07-24,"Healthcare Co., LTD",TW,7013990090,Glass vase ROMO,335983.53,36958.19,USD,6180.6,3,3,4000000,100,1
2025-02-20,SourceByNet Pte. Ltd.,CN,9404219000,Mattress GULDAGER,24171.51,0.0,DKK,345.8,3,3,4000000,300,1
2025-11-23,Trade Point A/S,CN,7013990090,Glass vase ROMO,32590.33,3584.94,DKK,349.4,1,3,4000000,100,1
2025-02-11,X-Mile ApS,CN,6301401000,Blanket SKAGEN,3623.59,434.83,DKK,42.3,3,3,4000000,100,1
2025-07-10,Actona Company A/S,PK,9401610000,Lounge set VONGE,38888.63,0.0,EUR,411.4,1,3,4000000,100,1
2025-08-04,X-Mile ApS,VN,3926909290,Air bed VELOUR DURABEAM,32211.08,2093.72,DKK,361.9,3,3,4000000,100,1
2025-08-06,Zolo,CN,3926909290,Air bed VELOUR DURABEAM,88363.59,0.0,DKK,914.4,4,2,4000000,300,1
2025-06-07,X-Mile ApS,CN,3926909290,Air bed VELOUR DURABEAM,7041.56,457.7,EUR,69.3,1,3,4000000,100,1
2025-03-16,X-Mile ApS,IN,6303929090,Curtain SILKEBORG,63925.83,7671.1,EUR,572.5,3,3,4000000,100,1
2025-10-28,Multi Lines International Co. Ltd.,PK,9403208000,Lounge set FJELLERUP W152xL203,18510.28,0.0,DKK,277.2,3,2,4000000,100,1
2025-10-24,Trade Point A/S,VN,6303929090,Curtain SILKEBORG,71925.67,8631.08,EUR,630.1,3,2,4000000,100,1
2025-07-09,SourceByNet Pte. Ltd.,CN,9401610000,Lounge set VONGE,33616.04,0.0,DKK,356.7,3,3,4000000,100,1
2025-07-23,Actona Company A/S,CN,6303929090,Curtain SILKEBORG,10201.09,1224.13,EUR,110.2,1,3,4071000,100,1
2025-08-26,Unique Furniture A/S,CN,6301401000,Blanket SKAGEN,14714.04,0.0,DKK,129.9,4,2,4000000,300,1
2025-10-03,X-Mile ApS,CN,9403601000,Bookshelf TAMBOHUSE,68289.21,0.0,NOK,1053.8,1,3,4000000,100,1
2025-12-19,SourceByNet Pte. Ltd.,CN,9404219000,Pillow KRONBORG,16171.27,598.34,DKK,356.5,3,3,4000000,100,1
2025-12-09,2-Connect ApS,VN,9404909000,Duvet 200g HIMMELBJERG,171968.51,6362.83,EUR,3195.0,1,3,4000000,100,1
2025-06-13,JYSK A/S,IN,7013990090,Glass vase ROMO,212909.22,23420.01,EUR,4501.2,1,3,4000000,100,1
2025-07-16,Trade Point A/S,CN,9403601000,Bookshelf TAMBOHUSE,25542.82,0.0,EUR,447.7,1,3,4000000,300,1
2025-02-28,Unique Furniture A/S,CN,9401300000,Office chair GUDHJEM,40645.74,0.0,EUR,345.9,1,3,4000000,100,1
2025-11-13,"Healthcare Co., LTD",TR,3926909290,Air bed VELOUR DURABEAM W152xL203,12931.92,840.57,NOK,119.7,1,3,4000000,100,1
2025-05-28,"Healthcare Co., LTD",BD,9404219000,Pillow KRONBORG,25056.44,927.09,EUR,340.0,4,3,4000000,100,1
2025-06-15,Multi Lines International Co. Ltd.,CN,6302310000,Bed linen NEXO,3252.94,390.35,DKK,36.5,1,3,4000000,100,1
2025-12-26,JYSK A/S,CN,9404219000,Pillow KRONBORG,89859.93,3324.82,DKK,1069.0,1,3,4000000,100,1
2025-03-05,JYSK A/S,VN,6303929090,Curtain SILKEBORG,24217.6,2906.11,USD,505.8,4,3,4000000,100,1
2025-11-16,JYSK A/S,CN,3926909290,Air bed VELOUR DURABEAM 60x63cm,88557.47,5756.24,USD,1102.6,3,3,4000000,100,1
2025-05-28,Unique Furniture A/S,CN,9404219000,Mattress GULDAGER 60x63cm,6971.46,257.94,DKK,129.4,3,3,4000000,100,1
2025-01-10,Schou,CN,3926909290,Air bed VELOUR DURABEAM,45167.23,0.0,DKK,620.9,3,2,4000000,300,1
2025-03-24,JYSK A/S,CN,9401790000,Recliner chair STOUBY,141269.35,0.0,DKK,1426.7,4,3,4000000,300,1
2025-05-21,Unique Furniture A/S,CN,7013990090,Glass vase ROMO W152xL203,64623.44,7108.58,NOK,777.0,3,3,4000000,100,1
2025-04-18,"Healthcare Co., LTD",CN,9404909000,Duvet 200g HIMMELBJERG,330021.9,12210.81,USD,5049.6,4,3,4071000,100,1
2025-02-15,Unique Furniture A/S,EG,9404909000,Air bed VELOUR DURABEAM,20192.48,747.12,DKK,180.7,4,3,4000000,100,1
2025-12-12,ScanCom International A/S,UA,9403208000,Lounge set FJELLERUP,14712.23,0.0,NOK,145.2,1,3,4000000,100,1
2025-05-01,X-Mile ApS,VN,9403601000,Bookshelf TAMBOHUSE,34169.42,0.0,DKK,495.5,1,3,4000000,100,1
2025-07-12,Unique Furniture A/S,TR,3926909290,Air bed VELOUR DURABEAM,86157.34,5600.23,USD,1033.3,1,3,4000000,100,1
2025-02-13,2-Connect ApS,CN,9404219000,Pillow KRONBORG,13421.62,496.6,USD,129.9,3,2,4000000,100,1
2025-10-05,"Healthcare Co., LTD",PK,9404219000,Mattress GULDAGER,17010.74,629.4,EUR,382.8,3,3,4000000,100,1
2025-09-17,Actona Company A/S,VN,9401790000,Recliner chair STOUBY,139384.73,0.0,EUR,2699.0,3,2,4000000,100,1
2025-01-23,Trade Point A/S,VN,9404909000,Duvet 200g HIMMELBJERG,8362.06,0.0,EUR,78.0,1,3,4000000,300,1
2025-08-26,"LetRight Industrial Corp., LTD",PK,7013990090,Glass vase ROMO,8256.33,908.2,EUR,84.5,1,3,4000000,100,1
2025-12-27,SourceByNet Pte. Ltd.,CN,7013990090,Glass vase ROMO (B-kval.),40685.11,4475.36,EUR,391.2,1,3,4000000,100,1
2025-01-18,Actona Company A/S,ID,6302310000,Bed linen NEXO,103920.07,12470.41,USD,1703.8,1,3,4000000,100,1
2025-09-19,Unique Furniture A/S,PK,9403208000,Lounge set FJELLERUP W152xL203,10688.32,0.0,DKK,207.8,3,3,4000000,100,1
2025-04-04,Multi Lines International Co. Ltd.,VN,9404909000,Duvet 200g HIMMELBJERG,15333.51,567.34,EUR,189.3,1,3,4000000,100,1
2025-07-15,SourceByNet Pte. Ltd.,PK,9404219000,Mattress GULDAGER,14667.36,542.69,EUR,265.0,1,3,4000000,100,1
2025-08-23,Intex Development Company Ltd,CN,9401790000,Recliner chair STOUBY,45748.51,0.0,DKK,426.3,1,3,4000000,100,1
2025-08-01,Schou,VN,9404909000,Duvet 200g HIMMELBJERG W152xL203,130948.57,4845.1,DKK,1507.5,1,3,4000000,100,1
2025-06-22,ScanCom International A/S,TR,9403208000,Lounge set FJELLERUP,39663.98,0.0,DKK,878.8,4,3,4000000,100,1
2025-05-25,JYSK A/S,TR,6301401000,Blanket SKAGEN grå,122484.76,14698.17,EUR,1806.6,1,3,4000000,100,1
2025-07-04,ScanCom International A/S,CN,9404219000,Pillow KRONBORG (B-kval.),5549.85,0.0,DKK,49.2,1,3,4071000,300,1
2025-08-20,ScanCom International A/S,CN,7013990090,Glass vase ROMO,46419.02,5106.09,NOK,423.5,3,3,4000000,100,1
2025-07-19,ScanCom International A/S,TR,6302310000,Bed linen NEXO,28678.15,3441.38,NOK,478.7,3,3,4000000,100,1
2025-06-25,Trade Point A/S,VN,9404909000,Duvet 200g HIMMELBJERG,65180.39,2411.67,DKK,1492.1,4,3,4000000,100,1
2025-03-23,"Healthcare Co., LTD",CN,9401790000,Recliner chair STOUBY,19232.47,0.0,DKK,168.2,1,3,4000000,300,1
2025-03-10,Actona Company A/S,CN,9401790000,Recliner chair STOUBY,28264.13,0.0,EUR,239.6,3,3,4000000,100,1
2025-01-16,Intex Development Company Ltd,PK,9404909000,Duvet 200g HIMMELBJERG,192345.98,7116.8,NOK,2036.6,1,3,4000000,100,1
2025-01-01,ScanCom International A/S,CN,9401610000,Lounge set VONGE 60x63cm,15437.92,0.0,NOK,158.9,4,3,4000000,300,1
2025-08-14,Multi Lines International Co. Ltd.,CN,9403208000,Lounge set FJELLERUP,33614.57,0.0,EUR,674.3,4,3,4000000,100,1
2025-10-03,Schou,IL,6303929090,Curtain SILKEBORG,52754.72,6330.57,DKK,662.8,1,3,4000000,100,1
2025-01-02,Multi Lines International Co. Ltd.,CN,9404909000,Duvet 200g HIMMELBJERG,119797.76,4432.52,USD,1886.8,3,3,4000000,100,1
2025-09-13,2-Connect ApS,CN,9401710000,Dining chair JONSTRUP grå,24605.44,0.0,NOK,329.0,1,3,4000000,300,1
2025-05-22,"Healthcare Co., LTD",CN,3926909290,Air bed VELOUR DURABEAM (B-kval.),19573.6,1272.28,NOK,348.8,1,2,4000000,100,1
2025-10-14,Actona Company A/S,MY,6303929090,Curtain SILKEBORG,14542.18,1745.06,NOK,146.2,3,3,4000000,100,1
2025-10-03,SourceByNet Pte. Ltd.,CN,9404219000,Pillow KRONBORG,10410.14,385.18,DKK,88.8,3,3,4071000,100,1
2025-10-03,"Healthcare Co., LTD",ID,9401710000,Dining chair JONSTRUP,362896.88,0.0,NOK,6572.7,4,3,4000000,100,1
2025-01-28,"Healthcare Co., LTD",CN,9404219000,Pillow KRONBORG,59474.22,0.0,DKK,529.5,1,3,4000000,300,1
2025-01-18,Intex Development Company Ltd,CN,9401610000,Lounge set VONGE,67350.03,0.0,DKK,723.8,1,3,4000000,100,1
2025-01-07,JYSK A/S,ID,9403601000,Bookshelf TAMBOHUSE,24075.37,0.0,DKK,587.1,3,3,4000000,100,1
2025-07-22,2-Connect ApS,CN,6303929090,Curtain SILKEBORG,70119.08,8414.29,EUR,1538.7,1,3,4000000,100,1
2025-07-27,Schou,CN,6303929090,Curtain SILKEBORG,27501.98,3300.24,EUR,233.0,3,3,4000000,100,1
2025-06-23,"Healthcare Co., LTD",IN,9404909000,Air bed VELOUR DURABEAM,359164.38,0.0,DKK,3178.2,1,3,4000000,300,1
2025-10-21,Multi Lines International Co. Ltd.,IN,6302310000,Bed linen NEXO,78757.38,9450.89,EUR,730.0,1,3,4000000,100,1
2025-08-21,Actona Company A/S,VN,3926909290,Air bed VELOUR DURABEAM,1926.43,125.22,DKK,22.3,1,3,4000000,100,1
2025-03-26,Zolo,CN,9404219000,Pillow KRONBORG,280740.92,10387.41,USD,5677.4,1,3,4000000,100,1
2025-01-17,JYSK A/S,CN,9401610000,Lounge set VONGE,26793.83,0.0,DKK,423.5,1,3,4000000,100,1
2025-06-18,"LetRight Industrial Corp., LTD",CN,9403208000,Lounge set FJELLERUP,8123.29,0.0,EUR,94.7,1,3,4000000,100,1
2025-04-26,Actona Company A/S,CN,7013990090,Glass vase ROMO,11237.43,1236.12,NOK,168.9,1,3,4000000,100,1
2025-07-22,Multi Lines International Co. Ltd.,CN,9404219000,Pillow KRONBORG,14962.82,0.0,DKK,261.5,1,3,4071000,300,1
2025-03-13,Actona Company A/S,CN,3926909290,Air bed VELOUR DURABEAM,37574.71,2442.36,EUR,486.1,4,3,4000000,100,1
2025-04-09,"LetRight Industrial Corp., LTD",CN,9404909000,Duvet 200g HIMMELBJERG,14741.53,545.44,NOK,231.8,1,3,4000000,100,1
2025-05-18,X-Mile ApS,CN,9404909000,Duvet 200g HIMMELBJERG W152xL203,118868.42,4398.13,USD,1461.0,1,3,4000000,100,1
2025-02-22,X-Mile ApS,CN,9403601000,Bookshelf TAMBOHUSE 60x63cm,25938.65,0.0,EUR,236.7,3,3,4000000,100,1
2025-08-23,Schou,CN,9404219000,Pillow KRONBORG grå,27417.58,1014.45,NOK,280.3,3,3,4000000,100,1
2025-12-16,JYSK A/S,TW,7013990090,Glass vase ROMO,22382.65,2462.09,USD,227.7,1,3,4000000,100,1
2025-02-13,"LetRight Industrial Corp., LTD",CN,6303929090,Curtain SILKEBORG W152xL203,7938.71,952.65,EUR,150.4,1,3,4071000,100,1
2025-12-05,Intex Development Company Ltd,CN,7013990090,Glass vase ROMO,13239.85,1456.38,DKK,298.6,1,3,4000000,100,1
2025-10-11,Schou,VN,9401790000,Recliner chair STOUBY,21796.43,0.0,USD,225.5,4,3,4000000,100,1
2025-07-21,"Healthcare Co., LTD",CN,9401300000,Office chair GUDHJEM grå,90968.92,0.0,DKK,1079.7,3,3,4000000,100,1
2025-07-23,X-Mile ApS,IN,7013990090,Glass vase ROMO,522153.93,57436.93,EUR,4920.6,3,3,4071000,100,1
2025-11-23,Intex Development Company Ltd,CN,9401790000,Recliner chair STOUBY,21796.0,0.0,EUR,442.4,1,3,4000000,100,1
2025-04-04,ScanCom International A/S,CN,9401300000,Office chair GUDHJEM,27745.01,0.0,DKK,339.8,3,3,4000000,300,1
2025-08-08,Zolo,CN,9401710000,Dining chair JONSTRUP grå,5835.91,0.0,USD,73.3,3,3,4071000,300,1
2025-08-22,"LetRight Industrial Corp., LTD",VN,3926909290,Air bed VELOUR DURABEAM (B-kval.),32897.42,0.0,DKK,681.1,3,3,4000000,300,1
2025-05-27,"Healthcare Co., LTD",VN,9403601000,Bookshelf TAMBOHUSE,60791.69,0.0,DKK,549.4,1,2,4071000,100,1
2025-08-07,Intex Development Company Ltd,CN,6303929090,Curtain SILKEBORG,13294.86,1595.38,DKK,117.2,1,3,4000000,100,1
2025-06-26,2-Connect ApS,CN,7013990090,Glass vase ROMO,561323.78,61745.62,DKK,6465.9,1,3,4000000,100,1
2025-10-20,Multi Lines International Co. Ltd.,CN,7013990090,Glass vase ROMO,177714.23,0.0,EUR,3115.0,1,4,4000000,300,1
2025-09-26,Unique Furniture A/S,CN,6302310000,Bed linen NEXO,15913.97,1909.68,EUR,396.2,1,3,4000000,100,1
2025-02-11,Intex Development Company Ltd,CN,9401300000,Office chair GUDHJEM,29423.35,0.0,EUR,367.8,3,3,4000000,100,1
2025-07-28,X-Mile ApS,VN,9403601000,Bookshelf TAMBOHUSE,74848.0,0.0,USD,1445.4,1,3,4000000,300,1
2025-01-26,Actona Company A/S,CN,6301401000,Blanket SKAGEN,45916.76,5510.01,USD,1117.4,4,3,4000000,100,1
2025-05-11,Schou,CN,9403208000,Lounge set FJELLERUP sort,42901.08,0.0,DKK,747.1,1,2,4000000,100,1
2025-05-14,ScanCom International A/S,CN,7013990090,Glass vase ROMO,10985.59,0.0,NOK,107.7,4,4,4000000,300,1
2025-08-17,Unique Furniture A/S,ID,3926909290,Air bed VELOUR DURABEAM,108613.57,7059.88,USD,2536.0,3,3,4000000,100,1
2025-10-03,JYSK A/S,CN,9401610000,Lounge set VONGE,70286.99,0.0,EUR,683.8,3,3,4000000,300,1
2025-05-28,Schou,ID,9401300000,Office chair GUDHJEM,206891.65,0.0,USD,3345.4,1,3,4000000,100,1
2025-06-13,"LetRight Industrial Corp., LTD",CN,6302310000,Bed linen NEXO,930.74,111.69,USD,8.2,1,3,4000000,100,1
2025-07-13,Multi Lines International Co. Ltd.,ID,9403208000,Lounge set FJELLERUP,5278.72,0.0,DKK,55.5,3,3,4000000,300,1
2025-12-15,SourceByNet Pte. Ltd.,CN,6303929090,Curtain SILKEBORG,52971.47,6356.58,EUR,537.3,3,3,4000000,100,1
2025-05-15,Trade Point A/S,CN,9401710000,Dining chair JONSTRUP,19356.74,0.0,USD,186.3,1,3,4000000,100,1
2025-02-07,X-Mile ApS,CN,9404219000,Pillow KRONBORG,4438.88,164.24,EUR,40.1,1,3,4000000,100,1
2025-04-12,Zolo,CN,9404909000,Duvet 200g HIMMELBJERG,22761.86,842.19,USD,202.7,3,3,4000000,100,1
2025-04-09,Actona Company A/S,UA,9404219000,Pillow KRONBORG,137996.39,0.0,EUR,2023.8,1,4,4000000,300,1
2025-07-14,"Healthcare Co., LTD",CN,9404219000,Pillow KRONBORG,364676.45,13493.03,DKK,3074.6,3,3,4000000,100,1
2025-10-22,"LetRight Industrial Corp., LTD",PK,6302310000,Bed linen NEXO,22407.53,2688.9,DKK,373.2,4,3,4000000,100,1
2025-01-20,"Healthcare Co., LTD",CN,7013990090,Glass vase ROMO,3550.89,390.6,EUR,34.3,1,3,4071000,100,1
2025-03-06,ScanCom International A/S,VN,9401710000,Dining chair JONSTRUP,12781.96,0.0,USD,204.1,1,3,4000000,100,1
2025-01-04,Zolo,BD,6301401000,Blanket SKAGEN,25511.33,3061.36,DKK,252.1,1,3,4000000,100,1
2025-10-05,ScanCom International A/S,VN,9403208000,Lounge set FJELLERUP,11989.31,0.0,DKK,152.5,1,3,4000000,100,1
2025-10-15,Intex Development Company Ltd,CN,6303929090,Curtain SILKEBORG,228039.41,27364.73,DKK,4719.1,1,3,4000000,100,1
2025-11-16,Zolo,TW,3926909290,Air bed VELOUR DURABEAM grå,14783.96,0.0,EUR,153.8,1,4,4000000,300,1
2025-01-20,X-Mile ApS,PK,7013990090,Glass vase ROMO,3955.66,435.12,DKK,38.4,3,4,4000000,100,1
2025-05-11,SourceByNet Pte. Ltd.,CN,9404909000,Duvet 200g HIMMELBJERG,3859.86,142.81,DKK,49.0,3,2,4000000,100,1
2025-11-23,Unique Furniture A/S,IN,9401790000,Recliner chair STOUBY,13987.55,0.0,NOK,143.6,1,2,4000000,100,1
2025-01-11,Trade Point A/S,CN,9403601000,Bookshelf TAMBOHUSE,71870.1,0.0,DKK,930.2,1,3,4000000,100,1
2025-07-01,X-Mile ApS,CN,6303929090,Curtain SILKEBORG,10787.77,1294.53,DKK,117.7,1,3,4000000,100,1
2025-04-03,Actona Company A/S,CN,9401610000,Lounge set VONGE,40962.78,0.0,NOK,784.7,1,3,4000000,100,1
2025-10-11,ScanCom International A/S,UA,9404219000,Pillow KRONBORG,59121.99,0.0,USD,563.2,1,3,4000000,300,1
2025-09-20,"LetRight Industrial Corp., LTD",CN,9404219000,Mattress GULDAGER,99544.83,3683.16,NOK,2185.7,1,3,4000000,100,1
2025-04-05,Intex Development Company Ltd,CN,9404219000,Pillow KRONBORG sort,407687.84,15084.45,DKK,4379.0,4,3,4000000,100,1
2025-02-23,Actona Company A/S,CN,9401710000,Dining chair JONSTRUP,16057.44,0.0,NOK,329.1,1,4,4000000,100,1
2025-02-09,SourceByNet Pte. Ltd.,VN,6303929090,Curtain SILKEBORG,41616.54,4993.98,DKK,365.3,1,3,4000000,100,1
2025-05-16,SourceByNet Pte. Ltd.,CN,9404219000,Mattress GULDAGER W152xL203,126337.97,4674.5,DKK,1374.6,4,3,4000000,100,1
2025-10-22,"LetRight Industrial Corp., LTD",VN,9404219000,Pillow KRONBORG,137060.72,0.0,DKK,2627.7,1,3,4000000,300,1
2025-03-23,"Healthcare Co., LTD",CN,9403208000,Lounge set FJELLERUP sort,1280.74,0.0,DKK,29.5,1,3,4071000,100,1
2025-01-27,"LetRight Industrial Corp., LTD",CN,9401610000,Lounge set VONGE,20680.08,0.0,DKK,457.5,3,4,4000000,100,1
2025-06-22,"LetRight Industrial Corp., LTD",CN,9404219000,Mattress GULDAGER (B-kval.),53806.42,1990.84,USD,986.3,1,3,4000000,100,1
2025-04-27,Unique Furniture A/S,BD,9404219000,Mattress GULDAGER W152xL203,24364.25,901.48,DKK,250.6,1,2,4000000,100,1
2025-09-05,Multi Lines International Co. Ltd.,PK,9404219000,Mattress GULDAGER,10710.51,396.29,USD,123.0,1,3,4000000,100,1
2025-07-04,Schou,TR,9404909000,Duvet 200g HIMMELBJERG,805321.03,29796.88,USD,7211.3,4,2,4000000,100,1
2025-05-15,ScanCom International A/S,CN,6302310000,Bed linen NEXO,48467.14,5816.06,DKK,972.2,1,3,4000000,100,1
2025-09-06,"Healthcare Co., LTD",CN,9404219000,Mattress GULDAGER,58745.98,2173.6,NOK,629.4,1,3,4000000,100,1
2025-08-21,2-Connect ApS,BD,6303929090,Curtain SILKEBORG,32134.15,3856.1,USD,370.1,1,3,4000000,100,1
2025-08-10,Zolo,CN,6301901000,Blanket SKAGEN,38533.55,4624.03,DKK,541.3,1,3,4000000,100,1
2025-01-13,SourceByNet Pte. Ltd.,CN,9401610000,Lounge set VONGE,87498.28,0.0,DKK,1343.9,1,3,4000000,100,1
2025-05-08,JYSK A/S,CN,9403601000,Bookshelf TAMBOHUSE,2114.01,0.0,USD,45.9,3,4,4000000,100,1
2025-06-22,Schou,TR,9401300000,Office chair GUDHJEM,107247.24,0.0,USD,2265.1,4,3,4000000,100,1
2025-03-11,Unique Furniture A/S,MY,9401710000,Dining chair JONSTRUP W152xL203,485226.57,0.0,USD,4220.5,3,3,4000000,100,1
2025-12-27,Intex Development Company Ltd,VN,9401710000,Dining chair JONSTRUP,156409.61,0.0,EUR,3079.8,1,3,4000000,100,1
2025-05-27,2-Connect ApS,ID,9401710000,Dining chair JONSTRUP,169796.35,0.0,USD,2081.0,3,3,4000000,100,1
2025-01-12,X-Mile ApS,PK,6301401000,Blanket SKAGEN W152xL203,3906.98,468.84,NOK,55.2,1,3,4000000,100,1
2025-09-22,Actona Company A/S,IN,9404219000,Mattress GULDAGER,15735.44,582.21,DKK,257.8,1,3,4000000,100,1
2025-08-09,Intex Development Company Ltd,CN,3926909290,Air bed VELOUR DURABEAM,102187.95,6642.22,USD,1566.6,4,3,4000000,100,1
